timestamp_s
121.924784000
121.925772000
121.926772000
121.927768000
121.928783000
121.929788000
121.930767000
121.931792000
121.932793000
121.933794000
121.934947000
121.935843000
121.936808000
121.937789000
121.938992000
121.939790000
121.940777000
121.941768000
121.942767000
121.943780000
121.944789000
121.945775000
121.946763000
121.947774000
121.948787000
121.949773000
121.950770000
121.951784000
121.952780000
121.953778000
121.954766000
121.955775000
121.956784000
121.957767000
121.958774000
121.959769000
121.960782000
121.961774000
121.962765000
121.963766000
121.964788000
121.965764000
121.966763000
121.967777000
121.968782000
121.969772000
121.970769000
121.971767000
121.972780000
121.973778000
121.974779000
121.975774000
121.976778000
121.977769000
121.978765000
121.979767000
121.980795000
121.981782000
121.982776000
121.983775000
121.984782000
121.985768000
121.986781000
121.987766000
121.988789000
121.989770000
121.990782000
121.991768000
121.992778000
121.993778000
121.994767000
121.995765000
121.996792000
121.997781000
121.998772000
121.999778000
122.000780000
122.001767000
122.002766000
122.003766000
122.004775000
122.005765000
122.006765000
122.007765000
122.008777000
122.009762000
122.010762000
122.011762000
122.012780000
122.013767000
122.014769000
122.015766000
122.016775000
122.017775000
122.018769000
122.019768000
122.020773000
122.021769000
122.022765000
122.023767000
122.024781000
122.025774000
122.026774000
122.027774000
122.028782000
122.029768000
122.030766000
122.031766000
122.032775000
122.033765000
122.034766000
122.035765000
122.036777000
122.037767000
122.038767000
122.039766000
122.040781000
122.041764000
122.042764000
122.043762000
122.044785000
122.045773000
122.046766000
122.047766000
122.048775000
122.049768000
122.050776000
122.051771000
122.052779000
122.053765000
122.054765000
122.055770000
122.056774000
122.057766000
122.058761000
122.059767000
122.060784000
122.061773000
122.062773000
122.063773000
122.064772000
122.065773000
122.066766000
122.067766000
122.068777000
122.069766000
122.070772000
122.071767000
122.072777000
122.073763000
122.074768000
122.075764000
122.076779000
122.077766000
122.078779000
122.079772000
122.080780000
122.081767000
122.082771000
122.083766000
122.084777000
122.085767000
122.086766000
122.087767000
122.088777000
122.089764000
122.090772000
122.091767000
122.092792000
122.093768000
122.094766000
122.095766000
122.096776000
122.097771000
122.098770000
122.099769000
122.100778000
122.101766000
122.102772000
122.103766000
122.104777000
122.105769000
122.106765000
122.107764000
122.108780000
122.109767000
122.110776000
122.111770000
122.112776000
122.113773000
122.114766000
122.115770000
122.116776000
122.117774000
122.118771000
122.119766000
122.120774000
122.121770000
122.122767000
122.123765000
122.124779000
122.125774000
122.126772000
122.127769000
122.128780000
122.129767000
122.130766000
122.131770000
122.132775000
122.133768000
122.134769000
122.135771000
122.136778000
122.137770000
122.138765000
122.139772000
122.140777000
122.141774000
122.142772000
122.143770000
122.144778000
122.145767000
122.146773000
122.147767000
122.148778000
122.149774000
122.150771000
122.151769000
122.152777000
122.153763000
122.154765000
122.155768000
122.156776000
122.157767000
122.158776000
122.159767000
122.160776000
122.161769000
122.162771000
122.163767000
122.164779000
122.165771000
122.166768000
122.167774000
122.168776000
122.169764000
122.170768000
122.171763000
122.172779000
122.173772000
122.174771000
122.175768000
122.176781000
122.177772000
122.178768000
122.179770000
122.180777000
122.181767000
122.182772000
122.183770000
122.184779000
122.185766000
122.186772000
122.187765000
122.188791000
122.189769000
122.190772000
122.191773000
122.192776000
122.193772000
122.194775000
122.195770000
122.196779000
122.197768000
122.198772000
122.199768000
122.200778000
122.201775000
122.202771000
122.203765000
122.204787000
122.205773000
122.206771000
122.207770000
122.208779000
122.209771000
122.210770000
122.211771000
122.212784000
122.213771000
122.214771000
122.215771000
122.216781000
122.217765000
122.218780000
122.219769000
122.220780000
122.221772000
122.222769000
122.223768000
122.224785000
122.225786000
122.226783000
122.227791000
122.228797000
122.229783000
122.230779000
122.231781000
122.232804000
122.233772000
122.234787000
122.235785000
122.236804000
122.237784000
122.238770000
122.239799000
122.240799000
122.241788000
122.242780000
122.243786000
122.244805000
122.245802000
122.246803000
122.247786000
122.248799000
122.249788000
122.250784000
122.251795000
122.252793000
122.253783000
122.254785000
122.255776000
122.256787000
122.257790000
122.258784000
122.259775000
122.260796000
122.261771000
122.262786000
122.263786000
122.264789000
122.265772000
122.266787000
122.267788000
122.268786000
122.269768000
122.270795000
122.271797000
122.272789000
122.273789000
122.274802000
122.275802000
122.276785000
122.277778000
122.278778000
122.279770000
122.280785000
122.281768000
122.282767000
122.283772000
122.284784000
122.285779000
122.286772000
122.287771000
122.288785000
122.289795000
122.290782000
122.291772000
122.292788000
122.293773000
122.294771000
122.295771000
122.296787000
122.297779000
122.298773000
122.299780000
122.300785000
122.301773000
122.302771000
122.303771000
122.304788000
122.305773000
122.306771000
122.307771000
122.308780000
122.309774000
122.310774000
122.311775000
122.312784000
122.313787000
122.314771000
122.315772000
122.316788000
122.317779000
122.318771000
122.319768000
122.320787000
122.321775000
122.322773000
122.323772000
122.324789000
122.325774000
122.326782000
122.327781000
122.328782000
122.329770000
122.330768000
122.331771000
122.332787000
122.333776000
122.334772000
122.335775000
122.336786000
122.337773000
122.338772000
122.339772000
122.340783000
122.341774000
122.342772000
122.343772000
122.344784000
122.345768000
122.346768000
122.347785000
122.348778000
122.349770000
122.350774000
122.351768000
122.352789000
122.353777000
122.354769000
122.355770000
122.356780000
122.357769000
122.358777000
122.359770000
122.360779000
122.361769000
122.362766000
122.363768000
122.364783000
122.365768000
122.366770000
122.367768000
122.368784000
122.369769000
122.370774000
122.371771000
122.372781000
122.373769000
122.374768000
122.375768000
122.376787000
122.377769000
122.378769000
122.379782000
122.380788000
122.381771000
122.382777000
122.383768000
122.384781000
122.385779000
122.386779000
122.387771000
122.388781000
122.389769000
122.390779000
122.391774000
122.392779000
122.393768000
122.394770000
122.395805000
122.396785000
122.397784000
122.398775000
122.399772000
122.400783000
122.401794000
122.402782000
122.403774000
122.404783000
122.405785000
122.406774000
122.407773000
122.408784000
122.409969000
122.410774000
122.411773000
122.412789000
122.413774000
122.414769000
122.415769000
122.416791000
122.417776000
122.418774000
122.419779000
122.420779000
122.421774000
122.422776000
122.423774000
122.424806000
122.425781000
122.426775000
122.427775000
122.428783000
122.429774000
122.430786000
122.431781000
122.432790000
122.433784000
122.434775000
122.435776000
122.436784000
122.437776000
122.438775000
122.439783000
122.440786000
122.441775000
122.442775000
122.443776000
122.444788000
122.445776000
122.446769000
122.447785000
122.448782000
122.449776000
122.450776000
122.451776000
122.452796000
122.453779000
122.454775000
122.455775000
122.456793000
122.457777000
122.458776000
122.459778000
122.460784000
122.461775000
122.462770000
122.463785000
122.464799000
122.465790000
122.466784000
122.467775000
122.468789000
122.469775000
122.470781000
122.471774000
122.472783000
122.473776000
122.474782000
122.475776000
122.476789000
122.477782000
122.478771000
122.479772000
122.480790000
122.481799000
122.482785000
122.483774000
122.484967000
122.485792000
122.486778000
122.487776000
122.488785000
122.489784000
122.490777000
122.491776000
122.492785000
122.493775000
122.494773000
122.495776000
122.496790000
122.497774000
122.498778000
122.499776000
122.500786000
122.501776000
122.502777000
122.503775000
122.504786000
122.505776000
122.506782000
122.507776000
122.508784000
122.509776000
122.510774000
122.511773000
122.512800000
122.513778000
122.514777000
122.515777000
122.516784000
122.517782000
122.518776000
122.519776000
122.520782000
122.521877000
122.522776000
122.523776000
122.524786000
122.525776000
122.526774000
122.527773000
122.528793000
122.529778000
122.530778000
122.531778000
122.532789000
122.533778000
122.534776000
122.535778000
122.536787000
122.537775000
122.538783000
122.539776000
122.540786000
122.541778000
122.542773000
122.543773000
122.544786000
122.545776000
122.546777000
122.547787000
122.548789000
122.549776000
122.550792000
122.551779000
122.552790000
122.553779000
122.554779000
122.555778000
122.556791000
122.557777000
122.558773000
122.559779000
122.560784000
122.561791000
122.562779000
122.563778000
122.564788000
122.565776000
122.566775000
122.567780000
122.568786000
122.569784000
122.570775000
122.571775000
122.572793000
122.573777000
122.574771000
122.575777000
122.576787000
122.577776000
122.578790000
122.579779000
122.580787000
